cnae,id,descricao,divisao,status,anexos,fatorR,motivo,origem
4929-9/02,4929902,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",49,VEDADO,,NAO,Transporte intermunicipal/interestadual/internacional de passageiros — vedado,regra
4929-9/03,4929903,"Organização de excursões em veículos rodoviários próprios, municipal",49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4929-9/04,4929904,"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional",49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4929-9/99,4929999,Outros transportes rodoviários de passageiros não especificados anteriormente,49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4930-2/01,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4930-2/02,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4930-2/03,4930203,Transporte rodoviário de produtos perigosos,49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4930-2/04,4930204,Transporte rodoviário de mudanças,49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4940-0/00,4940000,Transporte dutoviário,49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
4950-7/00,4950700,"Trens turísticos, teleféricos e similares",49,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5011-4/01,5011401,Transporte marítimo de cabotagem - Carga,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5011-4/02,5011402,Transporte marítimo de cabotagem - Passageiros,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5012-2/01,5012201,Transporte marítimo de longo curso - Carga,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5012-2/02,5012202,Transporte marítimo de longo curso - Passageiros,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5021-1/01,5021101,"Transporte por navegação interior de carga, municipal, exceto travessia",50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5021-1/02,5021102,"Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia",50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5022-0/01,5022001,"Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia",50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5022-0/02,5022002,"Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia",50,VEDADO,,NAO,Transporte intermunicipal/interestadual/internacional de passageiros — vedado,regra
5030-1/01,5030101,Navegação de apoio marítimo,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5030-1/02,5030102,Navegação de apoio portuário,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5030-1/03,5030103,Serviço de rebocadores e empurradores,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5091-2/01,5091201,"Transporte por navegação de travessia, municipal",50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5091-2/02,5091202,"Transporte por navegação de travessia, intermunicipal, interestadual e internacional",50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5099-8/01,5099801,Transporte aquaviário para passeios turísticos,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5099-8/99,5099899,Outros transportes aquaviários não especificados anteriormente,50,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5111-1/00,5111100,Transporte aéreo de passageiros regular,51,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5112-9/01,5112901,Serviço de táxi aéreo e locação de aeronaves com tripulação,51,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5112-9/99,5112999,Outros serviços de transporte aéreo de passageiros não regular,51,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5120-0/00,5120000,Transporte aéreo de carga,51,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5130-7/00,5130700,Transporte espacial,51,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5211-7/01,5211701,Armazéns gerais - emissão de warrant,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5211-7/02,5211702,Guarda-móveis,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5211-7/99,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5212-5/00,5212500,Carga e descarga,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5221-4/00,5221400,"Concessionárias de rodovias, pontes, túneis e serviços relacionados",52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5222-2/00,5222200,Terminais rodoviários e ferroviários,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5223-1/00,5223100,Estacionamento de veículos,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5229-0/01,5229001,"Serviços de apoio ao transporte por táxi, inclusive centrais de chamada",52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5229-0/02,5229002,Serviços de reboque de veículos,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5229-0/99,5229099,Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5231-1/01,5231101,Administração da infraestrutura portuária,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5231-1/02,5231102,Atividades do Operador Portuário,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5231-1/03,5231103,Gestão de terminais aquaviários,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5232-0/00,5232000,Atividades de agenciamento marítimo,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5239-7/01,5239701,Serviços de praticagem,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5239-7/99,5239799,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5240-1/01,5240101,Operação dos aeroportos e campos de aterrissagem,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5240-1/99,5240199,"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem",52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5250-8/01,5250801,Comissaria de despachos,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5250-8/02,5250802,Atividades de despachantes aduaneiros,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5250-8/03,5250803,"Agenciamento de cargas, exceto para o transporte marítimo",52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5250-8/04,5250804,Organização logística do transporte de carga,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5250-8/05,5250805,Operador de transporte multimodal - OTM,52,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5310-5/01,5310501,Atividades do Correio Nacional,53,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5310-5/02,5310502,Atividades de franqueadas e permissionárias do Correio Nacional,53,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5320-2/01,5320201,Serviços de malote não realizados pelo Correio Nacional,53,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5320-2/02,5320202,Serviços de entrega rápida,53,OPTANTE,III,NAO,Transporte municipal/cargas/logística — Anexo III,regra
5510-8/01,5510801,Hotéis,55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5510-8/02,5510802,Apart-hotéis,55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5510-8/03,5510803,Motéis,55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5590-6/01,5590601,"Albergues, exceto assistenciais",55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5590-6/02,5590602,Campings,55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5590-6/03,5590603,Pensões (alojamento),55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5590-6/99,5590699,Outros alojamentos não especificados anteriormente,55,OPTANTE,III,NAO,Alojamento — Anexo III,regra
5611-2/01,5611201,Restaurantes e similares,56,OPTANTE,I,NAO,Curadoria tabela 2026,curadoria
5611-2/03,5611203,"Lanchonetes, casas de chá, de sucos e similares",56,OPTANTE,I,NAO,Curadoria tabela 2026,curadoria
5611-2/04,5611204,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",56,OPTANTE,I,NAO,Curadoria tabela 2026,curadoria
5611-2/05,5611205,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",56,OPTANTE,I,NAO,Alimentação (bares/restaurantes) — Anexo I,regra
5612-1/00,5612100,Serviços ambulantes de alimentação,56,OPTANTE,I,NAO,Alimentação (bares/restaurantes) — Anexo I,regra
5620-1/01,5620101,Fornecimento de alimentos preparados preponderantemente para empresas,56,OPTANTE,I,NAO,Alimentação (bares/restaurantes) — Anexo I,regra
5620-1/02,5620102,Serviços de alimentação para eventos e recepções - bufê,56,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
5620-1/03,5620103,Cantinas - serviços de alimentação privativos,56,OPTANTE,I,NAO,Alimentação (bares/restaurantes) — Anexo I,regra
5620-1/04,5620104,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,56,OPTANTE,I,NAO,Alimentação (bares/restaurantes) — Anexo I,regra
5811-5/00,5811500,Edição de livros,58,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
5812-3/01,5812301,Edição de jornais diários,58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5812-3/02,5812302,Edição de jornais não diários,58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5813-1/00,5813100,Edição de revistas,58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5819-1/00,5819100,"Edição de cadastros, listas e outros produtos gráficos",58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5821-2/00,5821200,Edição integrada à impressão de livros,58,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
5822-1/01,5822101,Edição integrada à impressão de jornais diários,58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5822-1/02,5822102,Edição integrada à impressão de jornais não diários,58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5823-9/00,5823900,Edição integrada à impressão de revistas,58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5829-8/00,5829800,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",58,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5911-1/01,5911101,Estúdios cinematográficos,59,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
5911-1/02,5911102,Produção de filmes para publicidade,59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5911-1/99,5911199,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5912-0/01,5912001,Serviços de dublagem,59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5912-0/02,5912002,Serviços de mixagem sonora em produção audiovisual,59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5912-0/99,5912099,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5913-8/00,5913800,"Distribuição cinematográfica, de vídeo e de programas de televisão",59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5914-6/00,5914600,Atividades de exibição cinematográfica,59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
5920-1/00,5920100,Atividades de gravação de som e de edição de música,59,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6010-1/00,6010100,Atividades de rádio,60,VEDADO,,NAO,Curadoria: vedação art.17,curadoria
6021-7/00,6021700,Atividades de televisão aberta,60,VEDADO,,NAO,Curadoria: vedação art.17,curadoria
6022-5/01,6022501,Programadoras,60,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6022-5/02,6022502,"Atividades relacionadas à televisão por assinatura, exceto programadoras",60,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6110-8/01,6110801,Serviços de telefonia fixa comutada - STFC,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6110-8/02,6110802,Serviços de redes de transporte de telecomunicações - SRTT,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6110-8/03,6110803,Serviços de comunicação multimídia - SCM,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6110-8/99,6110899,Serviços de telecomunicações por fio não especificados anteriormente,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6120-5/01,6120501,Telefonia móvel celular,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6120-5/02,6120502,Serviço móvel especializado - SME,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6120-5/99,6120599,Serviços de telecomunicações sem fio não especificados anteriormente,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6130-2/00,6130200,Telecomunicações por satélite,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6141-8/00,6141800,Operadoras de televisão por assinatura por cabo,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6142-6/00,6142600,Operadoras de televisão por assinatura por micro-ondas,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6143-4/00,6143400,Operadoras de televisão por assinatura por satélite,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6190-6/01,6190601,Provedores de acesso às redes de comunicações,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6190-6/02,6190602,Provedores de voz sobre protocolo Internet - VOIP,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6190-6/99,6190699,Outras atividades de telecomunicações não especificadas anteriormente,61,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
6201-5/01,6201501,Desenvolvimento de programas de computador sob encomenda,62,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
6201-5/02,6201502,Web desing,62,AMBIGUO,V,SIM,"TI/software — V (15,5%), pode ir ao III (6%) com Fator R",regra
6202-3/00,6202300,Desenvolvimento e licenciamento de programas de computador customizáveis,62,OPTANTE,III,NAO,Curadoria tabela 2026,curadoria
6203-1/00,6203100,Desenvolvimento e licenciamento de programas de computador não customizáveis,62,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
6204-0/00,6204000,Consultoria em tecnologia da informação,62,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
6209-1/00,6209100,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",62,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
6311-9/00,6311900,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na Internet",63,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
6319-4/00,6319400,"Portais, provedores de conteúdo e outros serviços de informação na Internet",63,AMBIGUO,V,SIM,Curadoria tabela 2026,curadoria
6391-7/00,6391700,Agências de notícias,63,OPTANTE,III,NAO,Comunicação/TI operacional — Anexo III,regra
